,0,1,2,3,4
0,-0.36363636363636365,0,0,0,0
1,-1.0,0,0,0,0
2,0.14928193499622072,0,0,0,0
3,-0.3404255319148936,0,0,0,0
4,0.1276595744680851,0,0,0,0
